tsne_1,tsne_2,split,target,perplexity
-42.622112,7.9111524,test,churn,10.0
-38.57553,6.1451783,test,non-churn,10.0
65.58183,-7.812631,test,non-churn,10.0
-47.929943,-12.535175,test,churn,10.0
27.195368,41.18249,test,non-churn,10.0
-64.15423,9.16605,test,non-churn,10.0
-12.251582,-38.783844,test,non-churn,10.0
-37.805004,-43.271843,test,non-churn,10.0
-34.07857,3.9760306,test,non-churn,10.0
-21.063688,17.570667,test,non-churn,10.0
-43.012463,-29.047733,test,non-churn,10.0
-23.891277,27.433039,test,non-churn,10.0
-8.874924,59.892143,test,churn,10.0
38.689617,-4.187486,test,non-churn,10.0
-22.710253,-14.660552,test,non-churn,10.0
88.8844,-20.049324,test,non-churn,10.0
56.49801,-21.273697,test,non-churn,10.0
52.163834,8.980408,test,non-churn,10.0
-29.472855,-21.444677,test,non-churn,10.0
50.537853,22.61531,test,non-churn,10.0
-16.47041,2.8741503,test,non-churn,10.0
-66.23282,41.082153,test,non-churn,10.0
-29.01204,-13.396038,test,non-churn,10.0
-45.4416,16.638742,test,churn,10.0
36.122196,-48.61069,test,churn,10.0
21.556673,-57.45004,test,non-churn,10.0
-50.59478,26.72657,test,non-churn,10.0
-17.362108,-27.368145,test,non-churn,10.0
64.20685,6.3173437,test,non-churn,10.0
-77.58864,-18.27883,test,non-churn,10.0
22.008038,2.7085435,test,non-churn,10.0
-33.577415,44.593372,test,non-churn,10.0
21.680807,44.446877,test,non-churn,10.0
24.374619,4.222545,test,churn,10.0
62.208458,-30.705372,test,non-churn,10.0
-20.767715,-6.934215,test,non-churn,10.0
38.796997,-4.245132,test,non-churn,10.0
-8.642745,-22.775822,test,non-churn,10.0
-51.777473,45.15173,test,non-churn,10.0
0.6417742,-31.153843,test,non-churn,10.0
0.123141035,-56.0308,test,non-churn,10.0
-38.4919,-56.459194,test,churn,10.0
-22.557367,-5.3221316,test,non-churn,10.0
60.77862,-20.985865,test,non-churn,10.0
-12.4065485,42.731087,test,churn,10.0
55.70322,6.251177,test,non-churn,10.0
-71.14742,-7.6415877,test,non-churn,10.0
18.036009,-28.882181,test,non-churn,10.0
72.90012,5.639233,test,non-churn,10.0
82.46976,0.1944965,test,non-churn,10.0
4.7357364,54.96371,test,non-churn,10.0
-46.527515,46.99748,test,non-churn,10.0
-15.584046,15.732951,test,non-churn,10.0
-3.2214432,8.113292,test,non-churn,10.0
2.7588956,-8.711625,test,non-churn,10.0
-21.466873,-20.839054,test,non-churn,10.0
-48.0781,-33.6226,test,non-churn,10.0
23.511204,-14.788393,test,churn,10.0
2.612718,-28.77044,test,non-churn,10.0
22.57124,-9.174195,test,non-churn,10.0
-38.822052,-18.13375,test,non-churn,10.0
35.338253,-1.8827753,test,non-churn,10.0
-55.21698,-24.579868,test,non-churn,10.0
-40.81179,-16.46066,test,non-churn,10.0
-2.6489692,36.803562,test,non-churn,10.0
-47.7718,20.997097,test,non-churn,10.0
18.344166,-1.3550465,test,churn,10.0
-54.585728,-4.3168426,test,non-churn,10.0
56.26166,7.087692,test,non-churn,10.0
14.263945,23.158833,test,non-churn,10.0
-25.003677,38.64572,test,non-churn,10.0
90.26112,2.7770014,test,non-churn,10.0
0.11256283,-64.95152,test,non-churn,10.0
-11.759411,16.099169,test,non-churn,10.0
16.142189,-0.16979973,test,non-churn,10.0
-21.365168,56.97194,test,non-churn,10.0
8.438723,-38.364056,test,non-churn,10.0
52.2249,-22.489326,test,non-churn,10.0
-55.509212,9.457383,test,non-churn,10.0
-9.3865,-13.499106,test,non-churn,10.0
-65.3298,-7.180334,test,non-churn,10.0
62.53353,6.3388224,test,non-churn,10.0
-29.518486,3.3314006,test,non-churn,10.0
54.69026,10.711703,test,non-churn,10.0
-15.753848,-47.840923,test,non-churn,10.0
84.14167,-7.0613236,test,non-churn,10.0
17.672846,53.661865,test,non-churn,10.0
79.41369,-17.806475,test,non-churn,10.0
0.07405351,17.279419,test,non-churn,10.0
-14.236753,38.95687,test,non-churn,10.0
-69.454094,14.731858,test,non-churn,10.0
2.6429052,-53.452938,test,non-churn,10.0
-1.9659361,25.886446,test,non-churn,10.0
21.290836,51.51997,test,non-churn,10.0
25.080753,49.444042,test,non-churn,10.0
66.18939,-17.999928,test,non-churn,10.0
-14.653984,-42.29229,test,non-churn,10.0
-6.6047015,-54.254242,test,non-churn,10.0
50.74039,7.1096463,test,non-churn,10.0
-0.27071953,20.737177,test,non-churn,10.0
62.518642,-17.829397,test,non-churn,10.0
4.63493,-43.61288,test,non-churn,10.0
43.483315,30.403885,test,non-churn,10.0
-22.468977,21.429474,test,churn,10.0
-60.553276,9.779526,test,churn,10.0
29.303064,-44.581776,test,non-churn,10.0
-59.44774,-19.339321,test,non-churn,10.0
-24.670946,-35.99973,test,non-churn,10.0
77.59879,3.6599472,test,non-churn,10.0
-3.1726599,40.925846,test,non-churn,10.0
27.01741,-42.46203,test,non-churn,10.0
-61.08925,-40.192097,test,non-churn,10.0
-65.55869,21.986883,test,churn,10.0
55.832214,-24.07302,test,non-churn,10.0
46.323635,-3.4785755,test,non-churn,10.0
-14.360234,52.878483,test,non-churn,10.0
-35.29075,-13.595047,test,non-churn,10.0
8.666161,35.821186,test,non-churn,10.0
50.806953,-2.8541157,train,non-churn,30.0
54.746326,3.9451547,train,non-churn,30.0
-41.544056,-30.330244,train,non-churn,30.0
-0.86036736,-39.512253,train,non-churn,30.0
-21.541933,-0.23858327,train,non-churn,30.0
1.1830978,-7.042705,train,non-churn,30.0
33.203827,4.8713365,train,non-churn,30.0
-8.924713,-28.778517,train,non-churn,30.0
64.067955,-8.643862,train,non-churn,30.0
-18.235678,6.5346236,train,non-churn,30.0
-5.3138824,-10.312044,train,non-churn,30.0
-26.297075,-11.31739,train,non-churn,30.0
-26.687737,-10.819197,train,non-churn,30.0
46.357563,15.196884,train,non-churn,30.0
-7.3782873,28.009249,train,non-churn,30.0
56.895187,-11.726159,train,non-churn,30.0
-43.36586,-3.2613165,train,non-churn,30.0
-14.361727,-9.419713,train,non-churn,30.0
3.735651,27.202923,train,churn,30.0
20.52229,-11.4587145,train,non-churn,30.0
-24.272352,-16.487486,train,non-churn,30.0
-20.427904,32.233196,train,non-churn,30.0
57.036045,16.094921,train,non-churn,30.0
-10.569901,33.107536,train,non-churn,30.0
-15.278927,21.822508,train,non-churn,30.0
-28.290573,-12.722704,train,non-churn,30.0
-35.204216,7.1489577,train,non-churn,30.0
4.9783707,-28.916157,train,non-churn,30.0
-46.91665,4.7990613,train,churn,30.0
58.54234,18.465439,train,non-churn,30.0
39.55211,19.6885,train,non-churn,30.0
-26.894478,17.524813,train,non-churn,30.0
32.247906,12.853719,train,non-churn,30.0
10.38746,-4.825378,train,non-churn,30.0
-9.980307,-4.763313,train,non-churn,30.0
37.35123,-6.479323,train,churn,30.0
-30.482674,14.040058,train,non-churn,30.0
-2.882975,3.3634613,train,non-churn,30.0
-32.863487,12.315961,train,non-churn,30.0
50.110146,16.471771,train,non-churn,30.0
-5.7953267,-31.880962,train,non-churn,30.0
46.590256,15.973187,train,non-churn,30.0
-21.836805,13.274695,train,non-churn,30.0
-34.387474,12.921709,train,non-churn,30.0
-19.650732,14.66761,train,non-churn,30.0
13.551822,18.497288,train,churn,30.0
-35.45858,0.9426256,train,non-churn,30.0
-5.4602494,-9.377132,train,non-churn,30.0
41.031467,0.6930373,train,churn,30.0
13.683301,-15.82445,train,non-churn,30.0
-0.16951959,-19.581018,train,non-churn,30.0
50.681477,27.109257,train,non-churn,30.0
62.012455,-14.898739,train,non-churn,30.0
-7.0592017,-1.45376,train,non-churn,30.0
58.943687,20.455984,train,non-churn,30.0
-50.047146,1.0284638,train,non-churn,30.0
8.848582,0.44589695,train,non-churn,30.0
-4.322701,17.158712,train,non-churn,30.0
7.184503,21.841953,train,churn,30.0
-23.938643,-34.254467,train,non-churn,30.0
65.76918,-3.525409,train,non-churn,30.0
-0.9062106,-11.630241,train,non-churn,30.0
-13.819148,9.145809,train,non-churn,30.0
-11.930431,20.587574,train,non-churn,30.0
-48.638744,-14.455236,train,churn,30.0
3.0122507,-29.214811,train,churn,30.0
-38.48753,-24.9026,train,non-churn,30.0
-16.835295,-7.310784,train,non-churn,30.0
-22.46399,-36.232216,train,non-churn,30.0
42.56679,16.059488,train,non-churn,30.0
63.517532,1.8438206,train,non-churn,30.0
-41.89669,-8.2567425,train,churn,30.0
3.8630571,28.060747,train,churn,30.0
-43.97535,-9.495728,train,non-churn,30.0
37.667946,-4.2332845,train,non-churn,30.0
-47.325108,-7.830307,train,churn,30.0
-6.640448,8.561286,train,non-churn,30.0
16.976156,-24.037144,train,non-churn,30.0
-28.380419,-36.74859,train,non-churn,30.0
-7.9634337,-1.0303386,train,non-churn,30.0
-46.1487,-30.774128,train,non-churn,30.0
7.755879,19.483536,train,non-churn,30.0
-13.194682,8.882843,train,churn,30.0
29.83377,14.6823015,train,non-churn,30.0
-4.4168143,-21.740688,train,non-churn,30.0
-35.40963,-26.360159,train,non-churn,30.0
8.962866,16.414583,train,non-churn,30.0
47.29201,9.9755745,train,non-churn,30.0
9.560132,-23.402517,train,non-churn,30.0
11.998297,-5.522142,train,non-churn,30.0
-40.48597,-10.567762,train,non-churn,30.0
6.951034,24.54194,train,non-churn,30.0
-26.240025,-19.157995,train,non-churn,30.0
65.01894,20.645845,train,churn,30.0
-54.89538,9.9357,train,non-churn,30.0
-46.079742,-11.7009,train,churn,30.0
48.109062,12.573334,train,non-churn,30.0
-28.516378,-6.6266427,train,non-churn,30.0
56.337284,21.640333,train,non-churn,30.0
5.9747896,23.296885,train,non-churn,30.0
-3.6153073,-19.60147,train,non-churn,30.0
-4.888425,-31.347422,train,non-churn,30.0
-34.9696,-0.247221,train,non-churn,30.0
4.5903754,21.08358,train,churn,30.0
38.477882,9.873956,train,churn,30.0
-5.010815,4.629024,train,non-churn,30.0
44.680386,0.9275157,train,non-churn,30.0
-26.211357,19.473022,train,non-churn,30.0
-37.637947,5.392031,train,non-churn,30.0
-1.1109614,28.013546,train,non-churn,30.0
14.6007395,-14.158291,train,non-churn,30.0
-30.736145,-13.49657,train,non-churn,30.0
38.40416,10.334378,train,non-churn,30.0
-44.812073,14.3794155,train,non-churn,30.0
40.84899,-10.068017,train,non-churn,30.0
45.03804,-16.891758,train,non-churn,30.0
-16.276447,-6.570601,train,non-churn,30.0
60.589607,6.168054,train,non-churn,30.0
51.620285,-13.822786,train,non-churn,30.0
-5.041191,-39.665443,train,non-churn,30.0
-28.108643,-14.667526,train,churn,30.0
4.5859585,9.148645,train,non-churn,30.0
-55.27109,5.093915,train,non-churn,30.0
49.446873,-3.0528083,train,non-churn,30.0
-0.2764216,6.986725,train,non-churn,30.0
23.939653,-12.406146,train,non-churn,30.0
-17.522058,-37.098637,train,non-churn,30.0
-32.261967,-32.641582,train,non-churn,30.0
-53.42553,-9.390275,train,churn,30.0
70.3711,-1.1927269,train,non-churn,30.0
50.396835,10.123076,train,non-churn,30.0
-3.9005036,-2.4609706,train,non-churn,30.0
-33.157272,-30.664494,train,non-churn,30.0
45.069004,-0.012655073,train,non-churn,30.0
-34.033714,-21.113136,train,non-churn,30.0
-4.430136,-24.977219,train,non-churn,30.0
54.39594,-0.9623319,train,non-churn,30.0
49.574646,-1.5865203,train,non-churn,30.0
-32.40981,-29.015203,train,non-churn,30.0
45.719624,14.40065,train,non-churn,30.0
-45.567314,-3.1115239,train,non-churn,30.0
-8.43379,-21.127445,train,non-churn,30.0
5.993207,7.278194,train,non-churn,30.0
-31.426836,-2.9368594,train,non-churn,30.0
10.224174,-19.300617,train,non-churn,30.0
0.7707971,39.33205,train,non-churn,30.0
34.90157,8.566119,train,non-churn,30.0
11.37267,29.560263,train,churn,30.0
33.991528,-7.1862464,train,non-churn,30.0
-28.358612,-7.54206,train,non-churn,30.0
-8.654981,30.703627,train,non-churn,30.0
16.947668,-12.703826,train,non-churn,30.0
-21.888792,3.2156665,train,non-churn,30.0
-9.500485,-14.38203,train,non-churn,30.0
-35.509155,6.459259,train,non-churn,30.0
-2.9096353,-2.6506011,train,non-churn,30.0
-15.061287,-31.565208,train,non-churn,30.0
-15.2563305,-19.363356,train,non-churn,30.0
-41.9851,-13.195163,train,non-churn,30.0
51.78062,-10.515833,train,non-churn,30.0
58.877056,-7.796903,train,non-churn,30.0
19.333126,-17.001781,train,non-churn,30.0
31.271935,9.247383,train,churn,30.0
-32.90827,1.0388635,train,non-churn,30.0
36.32984,8.455203,train,non-churn,30.0
-41.97491,13.645255,train,non-churn,30.0
15.524163,9.001408,train,non-churn,30.0
-17.611656,-16.954859,train,non-churn,30.0
1.1503091,-16.868708,train,non-churn,30.0
53.98615,19.191414,train,non-churn,30.0
-22.308414,10.627558,train,non-churn,30.0
-26.929165,-13.8503475,train,non-churn,30.0
-38.308575,-12.449798,train,non-churn,30.0
13.696891,-11.972182,train,non-churn,30.0
46.241966,14.835692,train,non-churn,30.0
42.45876,-8.865912,train,non-churn,30.0
-52.012222,12.953825,train,churn,30.0
12.809396,7.9423547,train,non-churn,30.0
-33.435387,-6.5982666,train,non-churn,30.0
15.809564,9.370191,train,non-churn,30.0
-55.473618,-8.311031,train,churn,30.0
19.735413,-15.674195,train,non-churn,30.0
-18.033085,-3.9531562,train,non-churn,30.0
63.18482,-2.2815123,train,non-churn,30.0
-26.093748,12.522256,train,non-churn,30.0
-29.668453,-13.1789875,train,non-churn,30.0
3.7413743,17.735344,train,non-churn,30.0
51.730827,-13.822901,train,non-churn,30.0
38.252064,15.389968,train,non-churn,30.0
-49.683937,-15.590364,train,churn,30.0
56.91204,9.436927,train,non-churn,30.0
-45.134075,14.371116,train,non-churn,30.0
-32.943783,-5.2072062,train,non-churn,30.0
-36.307514,-20.063242,train,non-churn,30.0
43.575714,-2.7362533,train,non-churn,30.0
-4.7514625,1.9793591,train,non-churn,30.0
-8.497646,8.298734,train,non-churn,30.0
-40.15398,-30.015856,train,non-churn,30.0
-11.530971,1.9941757,train,churn,30.0
-33.407932,8.591896,train,non-churn,30.0
-14.76327,-20.043545,train,non-churn,30.0
-48.387188,-24.199438,train,churn,30.0
-25.32502,8.097371,train,non-churn,30.0
42.27057,-11.219679,train,non-churn,30.0
-41.693024,-23.03861,train,non-churn,30.0
36.572544,-4.4765863,train,churn,30.0
13.498833,13.065997,train,non-churn,30.0
12.317501,5.1303396,train,non-churn,30.0
-21.608334,35.614834,train,non-churn,30.0
-29.137144,-23.164482,train,non-churn,30.0
8.197656,-2.9272382,train,non-churn,30.0
-25.203407,15.957836,train,non-churn,30.0
44.941376,7.103258,train,non-churn,30.0
-36.525078,-25.62917,train,non-churn,30.0
-12.594999,-0.29230636,train,non-churn,30.0
59.62507,-4.6186957,train,non-churn,30.0
44.80392,-1.0460613,train,non-churn,30.0
-27.021822,-15.854849,train,non-churn,30.0
-11.6629505,-5.762385,train,non-churn,30.0
-33.448338,-28.084188,train,non-churn,30.0
-7.8447094,-10.965401,train,non-churn,30.0
32.69296,-7.2910886,train,non-churn,30.0
-24.860125,-11.727501,train,non-churn,30.0
57.99003,4.017585,train,non-churn,30.0
-16.336031,-25.459187,train,non-churn,30.0
59.40601,-4.543609,train,non-churn,30.0
-25.146158,-39.03219,train,non-churn,30.0
44.68589,16.487646,train,non-churn,30.0
60.900566,7.5193453,train,non-churn,30.0
-12.8499365,-37.349384,train,non-churn,30.0
-2.821017,-24.179007,train,non-churn,30.0
-20.708145,-31.20536,train,non-churn,30.0
-18.694859,-25.173132,train,non-churn,30.0
-5.700664,-10.639734,train,non-churn,30.0
-11.691695,9.045734,train,non-churn,30.0
61.491776,-4.138379,train,non-churn,30.0
-30.985277,-33.424225,train,non-churn,30.0
-6.597178,19.678429,train,non-churn,30.0
-44.39822,-19.896507,train,non-churn,30.0
18.641447,3.3767395,train,non-churn,30.0
-19.817415,-4.802661,train,non-churn,30.0
-19.471035,26.90614,train,non-churn,30.0
9.027763,-4.490117,train,non-churn,30.0
1.3936234,13.65003,train,non-churn,30.0
15.664076,-12.010346,train,churn,30.0
-43.73505,-10.256051,train,non-churn,30.0
1.3438917,13.733111,train,non-churn,30.0
-47.074207,5.3178086,train,churn,30.0
48.624775,0.6053268,train,non-churn,30.0
-41.290604,-2.635376,train,non-churn,30.0
-33.788185,28.742777,train,non-churn,30.0
-32.10575,-16.158398,train,non-churn,30.0
-34.102306,29.353228,train,non-churn,30.0
48.61681,14.889459,train,non-churn,30.0
41.707382,23.880606,train,non-churn,30.0
45.785095,-0.49011987,train,non-churn,30.0
55.671707,-11.194619,train,churn,30.0
-33.268627,11.538789,train,non-churn,30.0
59.137817,-2.1392639,train,non-churn,30.0
-32.24011,26.645119,train,non-churn,30.0
-26.461775,-21.622675,train,non-churn,30.0
10.331897,-24.815842,train,non-churn,30.0
49.839085,13.320498,train,non-churn,30.0
49.84375,1.3488895,train,non-churn,30.0
-42.433594,-11.254229,train,non-churn,30.0
6.272237,0.5294605,train,non-churn,30.0
-8.751407,28.346159,train,non-churn,30.0
-40.43483,9.534638,train,churn,30.0
14.777219,20.20437,train,churn,30.0
-17.752653,25.272013,train,non-churn,30.0
-19.519363,-16.912043,train,non-churn,30.0
44.839264,-17.231644,train,non-churn,30.0
-35.704754,-6.025099,train,non-churn,30.0
-38.713905,4.1441817,train,non-churn,30.0
-37.312202,10.130929,train,non-churn,30.0
-16.449982,-21.394207,train,churn,30.0
18.280678,-15.530905,train,non-churn,30.0
63.974827,0.06376478,train,non-churn,30.0
7.0153756,42.006535,train,non-churn,30.0
50.600853,20.860743,train,non-churn,30.0
7.926848,5.836631,train,non-churn,30.0
42.096664,-8.683684,train,non-churn,30.0
14.884071,-14.652413,train,non-churn,30.0
40.935562,16.800852,train,non-churn,30.0
-10.347074,-0.22537118,train,churn,30.0
14.819738,6.562554,train,non-churn,30.0
61.080578,-14.231456,train,non-churn,30.0
-10.676106,8.985555,train,non-churn,30.0
11.455077,-18.74895,train,non-churn,30.0
-46.06175,-20.867891,train,non-churn,30.0
43.465393,24.644236,train,non-churn,30.0
47.307213,16.770006,train,non-churn,30.0
49.052547,14.872306,train,non-churn,30.0
9.37654,-10.39404,train,churn,30.0
53.21298,10.74669,train,non-churn,30.0
2.9788816,-18.658497,train,non-churn,30.0
15.152238,-28.765821,train,churn,30.0
-8.190834,28.343508,train,non-churn,30.0
-38.30138,-15.31494,train,non-churn,30.0
-25.905413,27.218184,train,non-churn,30.0
-47.04033,-4.9264226,train,non-churn,30.0
-21.674273,12.066413,train,non-churn,30.0
-18.712885,-26.403112,train,churn,30.0
-34.196136,20.63254,train,non-churn,30.0
-37.16201,0.74661976,train,non-churn,30.0
10.709273,-22.634954,train,non-churn,30.0
19.758472,-10.460345,train,non-churn,30.0
-21.201757,25.260727,train,churn,30.0
-9.359664,-19.814098,train,non-churn,30.0
-55.20288,-15.207118,train,non-churn,30.0
-31.894594,-18.290749,train,non-churn,30.0
-8.885479,-28.691603,train,non-churn,30.0
61.843655,21.300789,train,non-churn,30.0
-17.419306,14.9426155,train,non-churn,30.0
10.79349,7.0237064,train,non-churn,30.0
-35.02692,2.2527587,train,non-churn,30.0
-26.812399,24.62053,train,non-churn,30.0
1.7826217,-35.352905,train,non-churn,30.0
-44.578976,2.8222466,train,non-churn,30.0
14.007236,16.006527,train,non-churn,30.0
-3.468745,15.246976,train,non-churn,30.0
-41.170033,-1.46668,train,churn,30.0
43.1218,-17.131996,train,non-churn,30.0
-10.323113,-11.361004,train,non-churn,30.0
-29.601,-8.130463,train,churn,30.0
53.430702,12.781523,train,non-churn,30.0
-44.44796,-25.821033,train,non-churn,30.0
-53.43935,-6.6971545,train,non-churn,30.0
8.615149,18.828157,train,non-churn,30.0
-49.411423,-15.593954,train,non-churn,30.0
-18.994764,-8.61855,train,non-churn,30.0
6.3493767,29.258736,train,churn,30.0
-21.509369,35.613857,train,non-churn,30.0
1.399615,-13.305412,train,non-churn,30.0
-18.994722,-7.3372784,train,non-churn,30.0
9.276988,6.04588,train,non-churn,30.0
-19.095789,-12.381928,train,non-churn,30.0
-36.463936,2.7781956,train,churn,30.0
-7.233558,-27.12777,train,churn,30.0
48.66648,-16.78194,train,non-churn,30.0
-14.927741,18.879187,train,non-churn,30.0
37.043087,-13.548603,train,non-churn,30.0
-46.04176,-2.2612765,train,non-churn,30.0
-45.785522,-7.608584,train,non-churn,30.0
42.838562,0.79620403,train,non-churn,30.0
1.5625533,-26.311274,train,non-churn,30.0
35.22335,-5.590283,train,non-churn,30.0
-30.645998,-7.1094766,train,non-churn,30.0
-45.710598,11.369636,train,churn,30.0
-18.33995,27.78964,train,non-churn,30.0
-20.855186,-28.815777,train,non-churn,30.0
-14.977401,-3.8846064,train,non-churn,30.0
63.855118,0.9815244,train,non-churn,30.0
51.988316,22.390797,train,non-churn,30.0
-19.137468,20.404417,train,non-churn,30.0
-15.920438,-21.655975,train,churn,30.0
-19.143354,29.737267,train,non-churn,30.0
39.59651,-14.029779,train,non-churn,30.0
-15.012844,26.998602,train,non-churn,30.0
48.948105,16.453695,train,non-churn,30.0
-53.823086,-6.9199743,train,non-churn,30.0
-23.942738,-40.591915,train,non-churn,30.0
-23.393353,29.897778,train,non-churn,30.0
-31.910889,5.6581507,train,non-churn,30.0
-6.1346397,11.950234,train,non-churn,30.0
